case_id,duration_days,duration_bucket,is_long,n_events,n_rejections,n_reminders,n_approvals,has_rfp,start_activity,end_activity,starts_with_trip,ends_with_payment,ends_with_reminder,permit_approval_days,approval_to_trip_days,trip_duration_days,decl_to_payment_days,compliance,case:OrganizationalEntity,case:RequestedBudget,case:TotalDeclared,case:Overspent,budget_utilisation,variant_rank
travel permit 11274,120.81346064814814,long,1,7,0,2,2,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,0.9189930555555555,11.64398148148148,15.0,,compliant,organizational unit 65457,625.7416769984405,0.0,0,0.0,3
travel permit 11279,32.063865740740745,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.7834953703703704,10.550243055555555,1.0,18.882824074074072,compliant,organizational unit 65454,281.3512641196804,121.71406257508968,0,0.4326053517332529,1
travel permit 11290,46.05017361111111,short,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,7.987939814814815,0.0,3.0,7.82212962962963,type_b,organizational unit 65456,759.337947448268,328.1458720403663,0,0.43214733722065457,90
travel permit 11303,25.50443287037037,short,0,5,2,0,0,0,Permit SUBMITTED by EMPLOYEE,End trip,0,0,0,,,0.0,,type_b,organizational unit 65454,98.43294946970947,0.0,0,0.0,50
travel permit 11307,45.2999537037037,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.024837962962963,20.54491898148148,3.0,8.084618055555556,compliant,organizational unit 65459,1037.0471217222773,682.6917330771272,0,0.6583034837832114,1
travel permit 11318,55.76814814814815,medium,0,6,0,1,2,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,2.151388888888889,6.366608796296297,0.0,,compliant,organizational unit 65456,168.8208721110469,0.0,0,0.0,18
travel permit 11323,31.122592592592593,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,9.802789351851851,0.5896296296296296,1.0,6.142858796296296,compliant,organizational unit 65454,52.30370587565587,40.91337871822,1,0.7822271487891385,1
travel permit 11333,54.8916087962963,medium,0,13,2,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,3.832210648148148,3.5599074074074073,5.0,15.907361111111111,compliant,organizational unit 65459,1658.8792751576373,1249.4787751545455,0,0.7532065737790425,5
travel permit 1134,122.30435185185185,long,1,19,4,0,7,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.9384953703703703,44.63559027777778,9.0,66.0285763888889,compliant,organizational unit 65466,3719.181357473727,2559.8284861787997,0,0.6882774030459156,152
travel permit 11346,41.11978009259259,short,0,14,2,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,3.8290972222222224,2.560486111111111,6.0,3.0355671296296296,compliant,organizational unit 65459,2911.7817623674573,690.8762934282869,0,0.2372692563561364,1089
travel permit 11361,41.115949074074074,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,3.8259375,3.559814814814815,5.0,3.155034722222222,compliant,organizational unit 65459,2055.325333234905,1250.496266013792,0,0.6084176776265481,1
travel permit 11371,147.7599884259259,long,1,14,0,2,6,1,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,6.7283333333333335,28.78101851851852,6.0,,compliant,organizational unit 65458,2865.0998157838812,2354.157015302422,0,0.8216666666666665,374
travel permit 11383,6.357789351851852,short,0,5,0,0,2,0,Permit SUBMITTED by EMPLOYEE,End trip,0,0,0,5.689872685185185,0.0,2.0,,type_b,organizational unit 65459,649.9769422288244,0.0,0,0.0,1098
travel permit 11389,88.43936342592593,medium,0,5,0,0,2,0,Permit SUBMITTED by EMPLOYEE,End trip,0,0,0,0.8421527777777778,81.59721064814815,6.0,,compliant,organizational unit 65456,1367.9984691961179,0.0,0,0.0,11
travel permit 11395,58.26665509259259,medium,0,6,0,0,3,0,Permit SUBMITTED by EMPLOYEE,End trip,0,0,0,7.485648148148148,49.78100694444444,1.0,,compliant,organizational unit 65458,341.7430107679393,0.0,0,0.0,13
travel permit 11401,44.26555555555555,short,0,6,0,0,3,0,Permit SUBMITTED by EMPLOYEE,End trip,0,0,0,7.484548611111111,35.78100694444444,1.0,,compliant,organizational unit 65458,341.7430107679393,0.0,0,0.0,13
travel permit 11407,117.25063657407406,long,1,7,0,2,2,0,Start trip,Send Reminder,1,0,1,0.013506944444444445,0.0,1.0,,type_a,organizational unit 65457,909.6442870847263,0.0,0,0.0,45
travel permit 11412,201.761875,long,1,7,0,2,2,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,0.07230324074074074,74.4387962962963,7.0,,compliant,organizational unit 65458,720.2879896566473,0.0,0,0.0,3
travel permit 11417,28.66894675925926,short,0,5,2,0,0,0,Start trip,Permit REJECTED by EMPLOYEE,1,0,0,,,17.0,,type_a,organizational unit 65455,1633.6379314771768,0.0,0,0.0,51
travel permit 11421,47.24532407407407,short,0,13,2,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.9243981481481482,14.590798611111111,4.0,43.25422453703704,compliant,organizational unit 65454,2120.674207864692,848.7740897744717,0,0.4002378520126874,214
travel permit 11434,60.83590277777778,medium,0,17,2,0,8,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,7.625983796296296,0.0,9.0,38.230891203703706,type_b,organizational unit 65459,1423.5622997144917,1911.9868115373602,0,1.3431002014599758,1104
travel permit 11451,81.13137731481481,medium,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,5.82550925925926,47.57592592592592,4.0,10.997175925925927,compliant,organizational unit 65456,1486.8998291293246,477.738841865839,0,0.32129860566705815,1
travel permit 11461,108.24765046296297,long,1,13,0,1,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,3.9063194444444442,46.611180555555556,5.0,14.204270833333334,compliant,organizational unit 65466,2491.966118082381,2668.5396305760655,1,1.0708571080531228,27
travel permit 11474,52.04788194444444,medium,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.01258101851851852,1.3052430555555556,6.0,14.034791666666667,compliant,organizational unit 65454,845.569152051941,701.9886361024487,0,0.8301966011874182,1
travel permit 11485,111.04319444444445,long,1,31,4,0,13,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,8.037094907407408,0.0,55.0,0.0,type_b,organizational unit 65456,4551.84161544665,3012.164144123194,0,0.6617462553840694,1103
travel permit 11517,147.31758101851852,long,1,7,0,2,2,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,2.650497685185185,0.0,27.0,,type_b,organizational unit 65458,0.0,0.0,0,,46
travel permit 11522,52.73003472222222,medium,0,13,2,0,4,0,Start trip,Payment Handled,1,1,0,2.4836921296296297,0.0,1.0,15.247303240740742,type_a,organizational unit 65457,272.44022921412017,226.39245955077317,0,0.8309802858550803,29
travel permit 11535,159.7299537037037,long,1,10,0,0,4,0,Start trip,Payment Handled,1,1,0,1.4867824074074074,0.0,4.0,134.9234837962963,type_a,organizational unit 65460,586.7983685856021,1286.2052618416747,1,2.1919032681394426,53
travel permit 1154,63.31809027777778,medium,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,3.108912037037037,38.479189814814816,8.0,8.172638888888889,compliant,organizational unit 65456,1677.2704786511154,1908.8379107751584,1,1.1380620687429452,2
travel permit 11545,31.17284722222222,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.7498263888888889,5.692708333333333,2.0,17.163634259259258,compliant,organizational unit 65468,868.3582596144668,757.9251031528048,1,0.8728253514733746,1
travel permit 11556,36.729930555555555,short,0,18,4,0,6,0,Start trip,Payment Handled,1,1,0,3.7130787037037036,0.0,5.0,17.04855324074074,type_a,organizational unit 65456,660.9101471202126,1302.7765056075698,1,1.9711855102908693,115
travel permit 11574,72.94232638888889,medium,0,18,0,0,9,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,2.829571759259259,54.38269675925926,4.0,0.0,compliant,organizational unit 65459,198.47533322699582,421.1057509840527,0,2.121703206828402,17
travel permit 11592,47.730127314814816,short,0,18,4,0,6,0,Start trip,Payment Handled,1,1,0,2.600300925925926,0.0,7.0,27.115289351851853,type_a,organizational unit 65456,1083.606626781856,1045.575874116949,0,0.9649035436615477,115
travel permit 11612,79.0480787037037,medium,0,28,2,0,13,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.6952314814814815,56.622708333333335,20.0,0.0,compliant,organizational unit 65458,2731.9875431855303,1947.3341518136885,0,0.7127902748572102,1102
travel permit 11640,164.3144675925926,long,1,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,End trip,0,0,0,1.684849537037037,36.629618055555554,126.0,28.07417824074074,compliant,organizational unit 65466,828.774994984995,1018.1096772964717,0,1.2284512484777663,385
travel permit 11652,79.04189814814815,medium,0,15,0,0,6,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.7014351851851852,68.61032407407407,4.0,0.0,compliant,organizational unit 65460,500.8672510557857,569.7074357865289,0,1.1374419760637853,7
travel permit 11669,61.087465277777774,medium,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.6994097222222222,35.657916666666665,7.0,14.071261574074073,compliant,organizational unit 65455,3062.8129867927705,1804.2624461313842,0,0.5890867166593545,2
travel permit 1167,14.315428240740742,short,0,14,2,0,5,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.07168981481481482,2.51375,7.0,2.3282060185185185,compliant,organizational unit 65458,781.2461941266712,124.56168214589259,0,0.15943972986023427,49
travel permit 11682,60.33824074074074,medium,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,4.951087962962963,43.65701388888889,2.0,6.282384259259259,compliant,organizational unit 65456,890.6341635333935,356.18334041427136,0,0.39992103940993345,1
travel permit 11692,90.74263888888889,medium,0,12,0,1,5,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,12.414756944444445,0.0,24.0,3.9217824074074072,type_b,organizational unit 65458,2469.8276112797603,1823.9002783075841,0,0.7384727055353131,1101
travel permit 11704,48.164456018518514,short,0,11,0,0,5,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,33.87046296296296,0.0,17.0,3.3290277777777777,type_b,organizational unit 65457,3512.36692615705,1003.7565558243434,0,0.2857778179008687,1100
travel permit 11715,28.020810185185184,short,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,7.9175,0.0,1.0,18.314722222222223,type_b,organizational unit 65461,201.13542793578836,235.77079619482765,0,1.1721992421449319,47
travel permit 11727,80.5147337962963,medium,0,7,0,1,3,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,2.641840277777778,8.62244212962963,8.0,,compliant,organizational unit 65464,653.9555523140378,0.0,0,0.0,59
travel permit 11733,42.790879629629636,short,0,6,0,1,2,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,1.9971643518518518,0.0,3.0,,type_b,organizational unit 65455,166.46459836068888,0.0,0,0.0,373
travel permit 11739,107.54650462962962,long,1,18,0,0,9,1,Permit SUBMITTED by EMPLOYEE,End trip,0,0,0,3.2350462962962965,98.31145833333333,6.0,,compliant,organizational unit 65464,1165.9152367117588,310.0191713884239,0,0.2659019812304484,1099
travel permit 11757,99.60681712962963,medium,0,8,0,2,3,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,5.712685185185185,0.0,0.0,,type_b,organizational unit 65472,0.0,0.0,0,,69
travel permit 11763,21.17568287037037,short,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.8141550925925926,11.631574074074074,5.0,2.9111689814814814,compliant,organizational unit 65458,3107.8069219623103,2781.293124417287,0,0.8949375537979501,42
travel permit 11775,18.131782407407407,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.8428240740740741,8.558784722222223,2.0,5.369826388888889,compliant,organizational unit 65458,524.8313503277207,514.4434331393848,0,0.9802071328592521,1
travel permit 11786,27.41087962962963,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,3.295428240740741,8.38525462962963,1.0,9.373356481481482,compliant,organizational unit 65457,919.5471020296611,650.0241453043866,0,0.706895975061666,1
travel permit 11796,10.268842592592593,short,0,14,2,0,5,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,3.9074074074074074,0.0,0.0,5.301712962962963,type_b,organizational unit 65464,140.45295175952083,103.5389807608335,0,0.7371791013556604,1097
travel permit 11810,53.485219907407405,medium,0,5,0,0,2,0,Permit SUBMITTED by EMPLOYEE,End trip,0,0,0,2.8458449074074075,41.639375,9.0,,compliant,organizational unit 65455,1097.3956124896147,0.0,0,0.0,11
travel permit 11816,59.519930555555554,medium,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.25766203703703705,5.531898148148148,5.0,36.016782407407405,compliant,organizational unit 65454,1556.6666803151309,1303.9691633443392,1,0.8376675494077925,1
travel permit 1182,32.13086805555556,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,6.0223148148148145,0.0,7.0,12.278287037037037,type_b,organizational unit 65456,1460.6227727537641,650.4959888128745,0,0.4453552285690242,16
travel permit 11826,42.36825231481482,short,0,20,4,0,8,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.0317476851851852,0.6064930555555555,2.0,27.0971875,compliant,organizational unit 65455,647.458164323381,603.7655171290153,0,0.9325166480215348,1090
travel permit 11848,17.368090277777778,short,0,13,2,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.4997685185185185,1.1383680555555555,6.0,8.187800925925925,compliant,organizational unit 65464,273.065710197178,507.67087795277337,0,1.859152793612165,5
travel permit 11862,22.542349537037037,short,0,6,0,0,3,0,Permit SUBMITTED by EMPLOYEE,End trip,0,0,0,2.913449074074074,8.628900462962964,11.0,,compliant,organizational unit 65455,523.3371029921096,0.0,0,0.0,13
travel permit 11869,9.287164351851851,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.23627314814814815,0.3206365740740741,1.0,7.2539699074074075,compliant,organizational unit 65458,97.65804916238031,72.35880471683475,0,0.7409405096401281,1
travel permit 11879,23.28113425925926,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,7.147083333333334,2.4038541666666666,1.0,3.0692939814814815,compliant,organizational unit 65456,223.07890580374635,78.01288478230961,0,0.34970982353186475,1
travel permit 11890,7.077523148148148,short,0,5,0,0,2,0,Permit SUBMITTED by EMPLOYEE,Permit FINAL_APPROVED by SUPERVISOR,0,0,0,7.077523148148148,0.0,1.0,,type_b,organizational unit 65459,662.2486098438853,0.0,0,0.0,183
travel permit 11896,307.73025462962966,long,1,10,0,0,4,0,Start trip,Payment Handled,1,1,0,4.910486111111111,0.0,274.0,2.010902777777778,type_a,organizational unit 65457,118.09481627039308,113.69449040935481,0,0.9627390430841336,8
travel permit 11906,213.7766550925926,long,1,15,0,2,7,1,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,7.1504513888888885,84.37552083333334,12.0,,compliant,organizational unit 65459,3611.241870459484,2602.983140227196,1,0.7208000000000001,384
travel permit 11919,10.730254629629629,short,0,10,0,0,4,0,Start trip,Payment Handled,1,1,0,1.0228009259259259,0.0,1.0,2.372314814814815,type_a,organizational unit 65458,28.499573221669234,24.426402176643972,0,0.8570795775310668,8
travel permit 11929,91.54876157407408,medium,0,8,0,2,3,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,3.8382175925925925,0.0,0.0,,type_b,organizational unit 65458,61.062786719762954,0.0,0,0.0,69
travel permit 11935,61.188854166666665,medium,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,2.8609953703703703,31.597824074074072,7.0,17.299409722222222,compliant,organizational unit 65459,1042.4458901706387,962.4657487944087,0,0.9232764576748075,1
travel permit 1194,49.098877314814814,short,0,14,0,0,8,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,4.776331018518518,0.0,18.0,24.03472222222222,type_b,organizational unit 65458,5272.118191488711,3903.843155901278,0,0.7404695824542834,381
travel permit 11946,56.16097222222222,medium,0,11,0,1,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,15.938958333333334,0.0,3.0,6.296076388888889,type_b,organizational unit 65457,392.7809033813531,297.24125671838567,0,0.7567609681619184,225
travel permit 11957,97.11934027777778,medium,0,14,2,0,5,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,30.372222222222224,42.01696759259259,8.0,5.245555555555556,compliant,organizational unit 65459,3868.653723049293,3433.8964968211167,1,0.8876205374397017,1096
travel permit 11972,197.86807870370373,long,1,7,0,2,2,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,0.04699074074074074,82.5704050925926,1.0,,compliant,organizational unit 65455,0.0,0.0,0,,3
travel permit 11977,56.250856481481485,medium,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,4.937395833333333,0.0,21.0,27.111273148148147,type_b,organizational unit 65459,333.82133042062867,1193.5732020889213,1,3.5754851272834176,16
travel permit 11988,69.66568287037036,medium,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,3.317060185185185,11.618483796296296,22.0,5.907511574074074,compliant,organizational unit 65458,3954.5717552742562,1680.8611607304472,0,0.4250425241339126,42
travel permit 12000,222.62747685185184,long,1,7,0,2,2,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,2.039861111111111,113.336875,2.0,,compliant,organizational unit 65456,551.3432894726634,0.0,0,0.0,3
travel permit 12005,74.84420138888889,medium,0,13,0,1,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,8.33349537037037,0.0,0.0,31.23898148148148,type_b,organizational unit 65466,53.78138463936465,71.4983954887429,0,1.3294264543053524,151
travel permit 12017,78.10612268518518,medium,0,18,2,0,6,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.0181828703703704,63.357893518518516,3.0,6.286909722222222,compliant,organizational unit 65456,1221.6672629422785,2024.559283605205,0,1.6572100644894352,1095
travel permit 12035,133.18880787037037,long,1,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.029166666666666667,101.42951388888889,7.0,7.1496759259259255,compliant,organizational unit 65454,1631.9262803384017,2492.103139924002,0,1.5270929636645296,1
travel permit 12046,41.55962962962963,short,0,7,0,0,3,0,Permit SUBMITTED by EMPLOYEE,Declaration SAVED by EMPLOYEE,0,0,0,7.774780092592593,28.404108796296295,2.0,,compliant,organizational unit 65456,635.2093803161215,0.0,0,0.0,228
travel permit 12055,161.37984953703705,long,1,8,0,2,3,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,7.7265625,29.4028125,3.0,,compliant,organizational unit 65456,643.403719853127,0.0,0,0.0,10
travel permit 12061,65.15658564814815,medium,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,6.013263888888889,32.41318287037037,6.0,16.129803240740742,compliant,organizational unit 65456,1439.8306902282197,1576.8877754505422,0,1.0951897234532473,2
travel permit 12073,69.14034722222222,medium,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,8.629502314814815,6.7808217592592595,5.0,21.115381944444444,compliant,organizational unit 65456,368.9227956768352,388.6900506008135,0,1.0535810070714464,2
