case_id,n_rejections,has_violation,submit_to_trip_d,submit_to_adm_d,has_adm_approval
travel permit 14570,0,0,20.455925925925925,3.472222222222222e-05,1
travel permit 14580,4,0,7.382777777777778,0.00038194444444444446,1
travel permit 14596,0,0,18.651400462962965,0.0003125,1
travel permit 14606,4,1,58.59373842592593,2.3148148148148147e-05,1
travel permit 14630,0,0,100.40984953703703,0.00019675925925925926,1
travel permit 14640,0,0,29.291006944444444,3.472222222222222e-05,1
travel permit 14652,0,0,24.500694444444445,3.472222222222222e-05,1
travel permit 14662,0,0,7.1492708333333335,0.0002662037037037037,1
travel permit 1467,0,1,285.39414351851855,2.3148148148148147e-05,1
travel permit 14672,0,0,6.569247685185185,3.472222222222222e-05,1
travel permit 14682,4,0,35.31594907407408,5.787037037037037e-05,1
travel permit 14698,0,0,24.330729166666668,2.3148148148148147e-05,1
travel permit 14710,2,0,72.54815972222222,2.3148148148148147e-05,1
travel permit 14724,0,0,-9.753206018518519,4.6296296296296294e-05,1
travel permit 14734,0,0,14.527013888888888,1.1574074074074073e-05,1
travel permit 14744,0,0,14.428819444444445,3.472222222222222e-05,1
travel permit 14754,0,0,70.42709490740741,2.3148148148148147e-05,1
travel permit 14759,0,1,124.37030092592593,3.472222222222222e-05,1
travel permit 14775,0,1,101.23432870370371,0.00010416666666666667,1
travel permit 14790,0,0,-88.60715277777778,6.944444444444444e-05,1
travel permit 1480,0,0,-3.4733564814814817,5.787037037037037e-05,1
travel permit 14803,0,0,22.341377314814814,0.00017361111111111112,1
travel permit 14815,0,0,-4.389537037037037,3.472222222222222e-05,1
travel permit 14821,2,0,35.602604166666666,0.00010416666666666667,1
travel permit 14835,2,1,26.537662037037038,5.787037037037037e-05,1
travel permit 14853,0,0,41.43541666666667,2.3148148148148147e-05,1
travel permit 14864,0,0,38.36673611111111,0.00010416666666666667,1
travel permit 14875,6,1,88.59878472222222,0.00015046296296296297,1
travel permit 14902,0,0,93.3680787037037,0.0001273148148148148,1
travel permit 14913,0,1,38.349375,4.6296296296296294e-05,1
travel permit 1493,2,1,116.27181712962962,4.6296296296296294e-05,1
travel permit 14930,2,0,83.46203703703704,5.787037037037037e-05,1
travel permit 14946,0,0,-6.465092592592592,0.0007638888888888889,1
travel permit 14957,0,0,43.46850694444444,2.3148148148148147e-05,1
travel permit 14969,0,1,121.53891203703704,0.00030092592592592595,1
travel permit 14987,0,1,121.53876157407407,0.00017361111111111112,1
travel permit 15003,0,0,-1.5210185185185185,4.6296296296296294e-05,1
travel permit 15015,0,1,67.4103587962963,0.00015046296296296297,1
travel permit 15035,2,1,-17.43133101851852,7.074872685185185,1
travel permit 15048,4,1,56.558113425925924,6.944444444444444e-05,1
travel permit 15066,0,0,2.547222222222222,9.259259259259259e-05,1
travel permit 15078,1,1,-1.5235185185185185,2.3148148148148147e-05,1
travel permit 15092,0,0,44.39700231481481,3.472222222222222e-05,1
travel permit 15103,2,0,55.39648148148148,0.0001273148148148148,1
travel permit 15116,0,0,-18.70340277777778,0.00018518518518518518,1
travel permit 15126,0,1,61.34193287037037,4.6296296296296294e-05,1
travel permit 15142,0,0,2.3192476851851853,1.1574074074074073e-05,1
travel permit 15147,0,1,79.20789351851852,2.3148148148148147e-05,1
travel permit 15166,2,1,-51.6321875,9.916354166666666,1
travel permit 15179,6,1,67.03113425925926,4.6296296296296294e-05,1
travel permit 15217,0,1,-73.49592592592593,3.472222222222222e-05,1
travel permit 1523,0,1,46.202152777777776,0.001574074074074074,1
travel permit 15230,4,0,0.2500462962962963,3.472222222222222e-05,1
travel permit 15247,2,0,77.33071759259259,3.472222222222222e-05,1
travel permit 15261,0,1,179.30359953703703,48.90737268518519,1
travel permit 15277,0,0,4.339039351851852,4.6296296296296294e-05,1
travel permit 15282,4,1,46.60483796296296,0.0004976851851851852,1
travel permit 15307,0,0,61.381574074074074,5.787037037037037e-05,1
travel permit 15317,2,1,74.32858796296296,2.850763888888889,1
travel permit 15335,0,0,16.53390046296296,2.3148148148148147e-05,1
travel permit 15341,0,0,83.25185185185185,3.472222222222222e-05,1
travel permit 15347,0,0,55.24628472222222,0.0002662037037037037,1
travel permit 15353,0,0,-14.574930555555556,0.00024305555555555555,1
travel permit 15365,0,0,79.5774074074074,6.944444444444444e-05,1
travel permit 15371,0,0,-6.6340625,6.944444444444444e-05,1
travel permit 15377,0,0,-30.645729166666666,6.944444444444444e-05,1
travel permit 15383,0,1,-37.64768518518518,1.1574074074074073e-05,1
travel permit 15390,2,1,39.31702546296296,1.9172916666666666,1
travel permit 15398,0,0,24.59658564814815,8.101851851851852e-05,1
travel permit 15404,0,0,48.58512731481481,0.00010416666666666667,1
travel permit 15412,0,1,49.207766203703706,8.101851851851852e-05,1
travel permit 15419,0,0,-3.8877430555555557,1.1574074074074073e-05,1
travel permit 1542,0,0,4.004895833333333,4.6296296296296294e-05,1
travel permit 15424,0,0,173.531875,6.944444444444444e-05,1
travel permit 15429,0,0,0.5028125,2.3148148148148147e-05,1
travel permit 15434,2,1,-7.500648148148148,1.0860416666666666,1
travel permit 15449,0,0,22.515474537037036,5.787037037037037e-05,1
travel permit 15454,0,0,89.59983796296297,8.101851851851852e-05,1
travel permit 15459,0,0,100.31920138888889,0.00011574074074074075,1
travel permit 15464,2,0,44.518541666666664,2.3148148148148147e-05,1
travel permit 15479,0,0,92.44524305555555,0.0002199074074074074,1
travel permit 15489,2,0,121.44023148148148,1.1574074074074073e-05,1
travel permit 15503,2,1,149.43922453703703,2.3148148148148147e-05,1
travel permit 1552,2,0,78.61650462962963,0.00018518518518518518,1
travel permit 15527,0,1,79.48532407407407,0.0005671296296296297,1
travel permit 15543,4,1,15.397800925925926,1.1574074074074073e-05,1
travel permit 15566,0,0,7.385439814814815,3.472222222222222e-05,1
travel permit 15579,0,0,26.606608796296296,4.6296296296296294e-05,1
travel permit 15589,2,0,-0.47185185185185186,3.472222222222222e-05,1
travel permit 15606,0,1,80.49185185185185,0.0002546296296296296,1
travel permit 15634,0,0,19.488333333333333,2.3148148148148147e-05,1
travel permit 15644,0,0,6.365300925925926,5.787037037037037e-05,1
travel permit 15655,2,0,96.58833333333334,2.3148148148148147e-05,1
travel permit 15670,0,0,17.321840277777778,0.00015046296296296297,1
travel permit 15675,0,0,21.570763888888887,4.6296296296296294e-05,1
travel permit 1568,4,1,26.610243055555557,0.001238425925925926,1
travel permit 15687,0,0,62.43761574074074,2.3148148148148147e-05,1
travel permit 15692,0,0,2.5997685185185184,2.3148148148148147e-05,1
travel permit 15697,0,0,0.5952662037037038,0.038969907407407404,1
travel permit 15707,0,0,57.56268518518519,9.259259259259259e-05,1
travel permit 15713,0,0,12.423148148148147,6.944444444444444e-05,1
travel permit 15718,0,0,42.50403935185185,8.101851851851852e-05,1
travel permit 15723,0,0,1.4900462962962964,4.6296296296296294e-05,1
travel permit 15733,0,0,96.28984953703704,6.944444444444444e-05,1
travel permit 15745,2,1,79.5375462962963,0.00034722222222222224,1
travel permit 15774,0,0,112.49740740740741,3.472222222222222e-05,1
travel permit 15784,0,0,11.496273148148148,7.158460648148148,1
travel permit 15794,0,0,35.49329861111111,6.944444444444444e-05,1
travel permit 15804,0,0,29.485011574074075,0.0002199074074074074,1
travel permit 15810,0,0,10.445127314814815,3.472222222222222e-05,1
travel permit 15818,0,0,106.4414236111111,4.6296296296296294e-05,1
travel permit 15828,0,0,23.508460648148148,5.787037037037037e-05,1
travel permit 15838,0,1,42.510983796296294,1.1574074074074073e-05,1
travel permit 15854,4,0,22.517118055555557,0.00011574074074074075,1
travel permit 15870,0,0,-29.40976851851852,3.472222222222222e-05,1
travel permit 15878,2,1,6.511979166666666,2.3148148148148147e-05,1
travel permit 15895,0,0,6.518275462962963,2.3148148148148147e-05,1
travel permit 15900,0,0,95.3717013888889,4.6296296296296294e-05,1
travel permit 15905,0,0,45.52775462962963,0.0001273148148148148,1
travel permit 1591,2,1,109.3963888888889,4.6296296296296294e-05,1
travel permit 15911,0,0,28.583622685185187,1.1574074074074073e-05,1
travel permit 15922,0,1,19.564097222222223,2.3148148148148147e-05,1
travel permit 15936,2,1,-20.45228009259259,0.0002314814814814815,1
travel permit 15950,0,0,-3.405763888888889,2.3148148148148147e-05,1
travel permit 15961,0,0,4.482233796296296,2.3148148148148147e-05,1
travel permit 15971,0,0,4.060590277777778,0.5549421296296296,1
travel permit 15983,2,1,-279.49254629629627,2.3148148148148147e-05,1
travel permit 15993,0,0,-16.644050925925924,2.3148148148148147e-05,1
travel permit 15999,0,0,-69.65121527777778,1.1574074074074073e-05,1
travel permit 16005,0,0,-97.65918981481481,2.3148148148148147e-05,1
travel permit 16011,0,0,79.61170138888889,5.787037037037037e-05,1
travel permit 16017,0,0,0.5109722222222223,0.00017361111111111112,1
travel permit 16022,0,0,49.49327546296296,3.472222222222222e-05,1
travel permit 16028,0,0,79.44741898148148,5.787037037037037e-05,1
travel permit 16034,0,0,-2.587361111111111,3.472222222222222e-05,1
travel permit 16039,2,1,-30.615659722222222,1.1574074074074073e-05,1
travel permit 16057,0,0,59.376423611111115,8.101851851851852e-05,1
travel permit 16062,0,0,126.5496412037037,2.3148148148148147e-05,1
travel permit 16067,0,0,32.50918981481482,0.00011574074074074075,1
travel permit 16080,0,0,33.5987962962963,6.944444444444444e-05,1
travel permit 16091,0,1,108.5970138888889,8.101851851851852e-05,1
travel permit 16112,0,0,3.59599537037037,0.009502314814814814,1
travel permit 16124,0,1,61.5958912037037,2.3148148148148147e-05,1
travel permit 1614,0,0,-0.6170601851851852,0.051770833333333335,1
travel permit 16144,0,0,0.39934027777777775,3.9682060185185186,1
travel permit 16156,0,0,64.45938657407407,0.10583333333333333,1
travel permit 16167,0,1,19.449328703703703,0.0007060185185185185,1
travel permit 16188,0,0,27.448703703703703,4.6296296296296294e-05,1
travel permit 1620,0,0,1.374849537037037,0.00011574074074074075,1
travel permit 16200,0,0,30.535300925925927,3.472222222222222e-05,1
travel permit 16210,0,0,33.064050925925926,3.472222222222222e-05,1
travel permit 16216,0,0,41.06104166666667,0.00016203703703703703,1
travel permit 16227,4,0,0.039050925925925926,3.472222222222222e-05,1
travel permit 16244,0,1,,,0
travel permit 16246,0,1,66.44140046296296,0.0011342592592592593,1
travel permit 16259,2,0,-2.728912037037037,4.6296296296296294e-05,1
travel permit 16275,2,1,2.5260416666666665,3.472222222222222e-05,1
travel permit 16287,0,1,89.30262731481481,3.472222222222222e-05,1
travel permit 16305,0,1,67.5216550925926,0.00010416666666666667,1
travel permit 1632,0,0,11.373472222222222,3.472222222222222e-05,1
travel permit 16320,0,0,-6.845173611111111,5.787037037037037e-05,1
travel permit 16330,0,0,4.6109837962962965,0.0003125,1
travel permit 16340,0,1,29.451527777777777,2.3148148148148147e-05,1
travel permit 16359,0,0,68.5740162037037,4.6296296296296294e-05,1
travel permit 16364,0,0,135.41319444444446,21.150648148148147,1
travel permit 16370,0,0,46.537256944444444,1.1574074074074073e-05,1
travel permit 16375,0,0,39.389641203703704,3.472222222222222e-05,1
travel permit 16381,0,0,92.58667824074074,2.3148148148148147e-05,1
travel permit 16386,0,0,21.363020833333334,3.472222222222222e-05,1
travel permit 16396,0,0,-0.514375,0.00028935185185185184,1
travel permit 16406,2,1,-16.360347222222224,6.944444444444444e-05,1
travel permit 16419,0,0,6.578333333333333,1.1574074074074073e-05,1
travel permit 1642,0,0,14.326342592592592,0.0009375,1
travel permit 16430,0,0,5.573888888888889,2.3148148148148147e-05,1
travel permit 16440,0,0,55.52603009259259,3.472222222222222e-05,1
travel permit 16451,2,1,20.308356481481482,2.3148148148148147e-05,1
travel permit 16456,2,1,74.29792824074075,5.787037037037037e-05,1
travel permit 16479,8,1,74.29770833333333,0.0001273148148148148,1
travel permit 16514,4,0,7.537152777777778,1.1574074074074073e-05,1
travel permit 16533,2,1,79.52155092592592,5.917013888888889,1
travel permit 1654,2,0,35.32471064814815,2.3148148148148147e-05,1
travel permit 16552,0,0,147.39761574074075,6.944444444444444e-05,1
travel permit 16558,0,0,-49.616400462962964,4.6296296296296294e-05,1
travel permit 16572,0,0,19.346354166666668,3.472222222222222e-05,1
travel permit 16584,0,0,58.290601851851854,2.3148148148148147e-05,1
travel permit 16596,0,1,55.287893518518516,4.6296296296296294e-05,1
travel permit 16614,4,1,-282.9469212962963,8.96974537037037,1
travel permit 16631,0,0,11.57974537037037,0.00125,1
travel permit 16636,0,0,16.288576388888888,0.00016203703703703703,1
travel permit 16648,0,0,100.44378472222222,4.6296296296296294e-05,1
travel permit 16658,0,1,72.50753472222222,4.6296296296296294e-05,1
travel permit 16670,0,0,-53.49476851851852,3.472222222222222e-05,1
travel permit 16675,4,0,5.040497685185185,0.00024305555555555555,1
travel permit 1669,0,0,1.203136574074074,0.0001273148148148148,1
travel permit 16693,0,0,2.2627083333333333,0.0001273148148148148,1
travel permit 16704,2,0,-1.8880208333333333,3.472222222222222e-05,1
travel permit 16718,0,1,40.10689814814815,3.472222222222222e-05,1
travel permit 16734,0,0,41.54939814814815,1.1574074074074073e-05,1
travel permit 16746,0,1,33.54699074074074,5.787037037037037e-05,1
travel permit 16765,0,1,-55.45666666666666,3.472222222222222e-05,1
travel permit 16777,0,0,20.44559027777778,8.101851851851852e-05,1
travel permit 16784,0,0,81.31818287037036,6.944444444444444e-05,1
travel permit 1679,0,0,18.08369212962963,0.00016203703703703703,1
travel permit 16796,4,0,16.289270833333333,0.00011574074074074075,1
travel permit 16813,0,0,16.232083333333332,3.472222222222222e-05,1
travel permit 16823,2,0,-5.768402777777778,4.6296296296296294e-05,1
travel permit 16836,0,0,23.230266203703703,2.3148148148148147e-05,1
travel permit 16842,0,0,14.456655092592593,5.787037037037037e-05,1
travel permit 1685,2,1,151.51680555555555,3.472222222222222e-05,1
travel permit 16853,0,1,90.03283564814815,3.472222222222222e-05,1
travel permit 16863,0,0,66.27765046296297,0.0007523148148148148,1
travel permit 16875,0,0,12.427743055555556,4.6296296296296294e-05,1
travel permit 16881,0,0,89.59628472222222,2.3148148148148147e-05,1
travel permit 16891,2,1,-12.46167824074074,,0
travel permit 16896,0,0,153.39335648148148,2.3148148148148147e-05,1
travel permit 16901,0,1,71.38912037037036,2.3148148148148147e-05,1
travel permit 16912,0,0,81.36369212962963,3.472222222222222e-05,1
travel permit 16925,0,1,,,0
travel permit 16927,2,0,18.268969907407406,2.3148148148148147e-05,1
travel permit 16940,0,0,18.43982638888889,0.0001388888888888889,1
travel permit 16950,0,0,32.366909722222225,2.3148148148148147e-05,1
travel permit 16960,0,0,40.62325231481481,4.6296296296296294e-05,1
travel permit 16972,0,0,61.60042824074074,0.00019675925925925926,1
travel permit 16983,2,0,1.597048611111111,0.005011574074074074,1
travel permit 16998,0,0,-46.40474537037037,2.3148148148148147e-05,1
travel permit 17008,0,0,3.5782986111111112,5.787037037037037e-05,1
travel permit 17018,2,0,14.311134259259259,0.00017361111111111112,1
travel permit 17033,0,0,1.2986921296296297,2.3148148148148147e-05,1
travel permit 17039,0,0,9.297743055555555,1.1574074074074073e-05,1
travel permit 17050,0,0,4.550775462962963,0.0005092592592592592,1
travel permit 17062,0,0,6.473518518518518,3.472222222222222e-05,1
travel permit 17072,2,1,34.481770833333336,2.3148148148148147e-05,1
travel permit 17092,0,0,14.609814814814815,0.0008796296296296296,1
travel permit 17102,4,1,47.580787037037034,8.101851851851852e-05,1
travel permit 17121,4,1,51.62618055555556,0.00011574074074074075,1
travel permit 1714,0,0,1.4896064814814816,5.787037037037037e-05,1
travel permit 17140,0,1,2.2781944444444444,8.101851851851852e-05,1
travel permit 17154,0,0,32.263020833333336,5.787037037037037e-05,1
travel permit 17164,0,0,43.25769675925926,0.0012152777777777778,1
travel permit 17174,0,1,-2.8855555555555554,4.6296296296296294e-05,1
travel permit 17187,0,0,131.4909722222222,2.3148148148148147e-05,1
travel permit 17197,0,0,0.48702546296296295,0.0006481481481481481,1
travel permit 1720,0,0,19.40337962962963,6.944444444444444e-05,1
travel permit 17210,0,0,28.31486111111111,3.472222222222222e-05,1
travel permit 17222,0,0,11.475497685185186,0.001585648148148148,1
travel permit 17232,2,0,8.643009259259259,8.101851851851852e-05,1
travel permit 17245,0,1,21.445960648148148,6.944444444444444e-05,1
travel permit 1726,0,1,-84.90085648148148,6.944444444444444e-05,1
travel permit 17261,0,1,65.4278125,0.00010416666666666667,1
travel permit 17283,2,1,22.42267361111111,0.03435185185185185,1
travel permit 17297,0,0,0.39512731481481483,3.472222222222222e-05,1
travel permit 17309,0,0,47.336724537037036,3.472222222222222e-05,1
travel permit 17319,0,1,60.25952546296296,0.0019212962962962964,1
travel permit 17341,0,0,19.257708333333333,3.472222222222222e-05,1
travel permit 17353,0,0,29.254675925925927,3.472222222222222e-05,1
travel permit 17365,0,0,18.24111111111111,2.3148148148148147e-05,1
travel permit 17375,2,1,20.492025462962964,4.6296296296296294e-05,1
travel permit 17390,0,0,4.647291666666667,3.472222222222222e-05,1
travel permit 17400,0,0,0.6387268518518519,4.6296296296296294e-05,1
